store_id,amount
694,1875314.285714284
695,1516585.7142857155
696,3500034.2857142854
697,1757162.8571428582
698,8647957.142857146
699,326195.8285714293
700,4290285.714285713
701,4967428.5714285765
702,3337891.4285714296
703,2581585.7142857136
704,1535790.285714286
705,3629688.57142857
706,595499.9999999998
707,1314657.1428571437
708,7254917.142857144
710,1004688.571428572
711,2639388.5714285704
712,1871285.7142857153
713,3357114.285714285
715,1432114.285714285
716,2635414.285714283
717,918248.5714285728
718,488831.42857142875
719,4749640.000000002
720,8919971.428571433
721,1249720.0000000007
722,825197.142857143
723,3367771.428571428
724,2479971.428571428
725,1644742.8571428563
727,10503008.285714295
728,1015800.0000000002
729,814228.5714285714
730,1382805.7142857146
731,997028.571428571
732,1102600.0000000005
733,3541565.7142857173
734,2703116.0857142867
735,2531428.571428571
737,930852.2857142854
738,2396414.2857142864
739,502457.14285714144
740,2710474.2857142864
741,22654428.571428552
742,3518453.999999999
743,1742085.7142857148
744,2203485.7142857146
745,5270628.571428575
746,1254485.7142857146
747,1743428.5714285718
748,4239374.285714285
749,4402571.428571427
750,4376331.42857143
751,4586368.857142854
752,1502908.8571428573
754,1414068.5714285718
755,6430752.285714293
756,8738541.428571427
757,3463859.999999999
758,692766.5714285718
759,1197532.0
760,2168414.2857142854
761,2173700.000000001
762,5129534.285714285
763,1668428.5714285711
764,3268957.142857142
765,2749425.7142857136
766,2293137.1428571446
767,1569628.57142857
768,2661477.1428571437
769,1067657.1428571432
770,7835514.28571429
771,486214.2857142855
772,1860728.571428569
773,2069600.0000000005
774,7677948.571428562
775,2209846.5714285723
776,2631900.0
777,3335828.571428571
778,4683028.571428568
779,6776620.57142857
780,3410625.7142857136
781,1027457.142857144
782,2947114.2857142864
783,2803571.4285714272
784,2830714.2857142873
785,3078000.0000000005
786,2303528.5714285714
788,111714.285714286
789,4285600.000000002
790,713771.4285714288
791,4692751.428571429
792,2911985.714285712
793,10048095.714285713
794,1735885.714285715
795,724662.1428571432
796,25901856.799999997
797,1832058.0571428568
798,12976347.428571438
799,2688220.0
800,6699742.857142853
801,1887328.571428571
802,12318985.714285709
803,2928051.7142857173
804,1948885.7142857132
805,836397.142857143
806,15836579.142857146
807,2760971.4285714296
808,558830.2857142856
809,984057.1428571427
810,2355428.5714285723
812,10286948.57142857
813,678637.9999999999
814,2034528.5714285716
815,625800.0000000001
816,1021799.9999999998
817,7703289.142857149
818,4593628.571428572
819,713408.5714285709
820,4734271.428571429
821,1691542.857142858
823,3607028.5714285723
824,3114194.2857142887
825,721485.7142857142
826,6839499.999999999
827,1881268.5714285716
828,114915.42857142867
829,2805199.9999999995
830,342057.14285714284
831,1709199.999999999
832,6454028.571428574
833,1641274.2857142864
834,4915177.142857141
835,2539137.942857143
836,5659424.285714288
837,6919017.14285714
838,9687014.285714284
839,3203085.7142857164
840,7105222.285714284
841,1161828.5714285714
842,787274.2857142863
843,1603654.2857142854
844,3993714.285714286
845,1158859.9999999998
846,2796885.714285714
847,1416614.2857142857
848,1922817.42857143
849,1510600.0000000005
850,5136314.285714282
851,806229.0285714295
852,15518202.857142856
853,6568400.000000001
854,1524142.8571428573
855,141914.28571428556
856,390299.9999999999
857,2180740.857142858
858,3556357.142857143
859,5518358.857142856
860,4053857.1428571446
861,3539857.142857141
862,345200.0000000001
863,360600.00000000006
864,2613454.2857142845
865,4017557.1428571427
866,2293946.885714285
867,1494742.857142857
868,11229538.857142866
869,1606455.1428571432
870,953081.4285714286
871,3198929.371428569
872,3609382.8571428563
873,7010685.714285715
874,930857.1428571431
875,1721485.7142857136
876,1044538.5714285711
877,2238771.4285714277
878,14054709.428571424
879,5759228.571428566
880,643199.9999999998
881,3041291.714285715
883,3127377.1428571437
884,1597211.4285714289
885,90428.5714285714
886,997771.4285714286
887,577605.7142857143
888,3273494.2857142864
889,8203805.714285713
890,3230278.5714285728
891,1411599.9999999995
892,7345411.428571431
893,2351400.342857141
894,4447008.285714284
895,18783514.285714295
896,1351185.7142857146
897,4411551.428571429
898,5927342.857142856
899,361528.57142857136
900,1805057.1428571446
902,393714.28571428504
903,2070014.2857142878
905,4392072.285714286
906,298082.0
907,3201716.571428572
908,9561514.285714282
909,4022226.3428571397
911,2212885.7142857155
912,719899.9999999994
913,1099372.1142857145
914,4142584.9142857175
915,2693428.571428572
916,1971285.7142857162
917,8019814.285714285
918,4931952.857142858
919,2189522.8571428563
920,1776542.8571428577
921,3398657.142857143
922,1986362.8571428556
923,1388671.4285714282
924,15686762.85714286
925,1881590.0857142853
926,512908.5714285714
927,5259999.999999998
928,2296711.4285714314
929,2773539.999999999
930,4862714.285714287
931,3977091.4285714296
932,1727339.9999999986
933,1430857.1428571425
934,2940571.428571426
935,660929.6000000001
936,1411928.571428571
937,1964112.0000000002
938,1175371.4285714284
939,7546714.285714283
940,246385.71428571446
941,591662.8571428568
942,3200745.1428571446
943,2649571.42857143
944,1317885.7142857148
945,751314.2857142857
946,5598028.571428575
947,4094957.1428571427
948,1290114.285714286
949,4001599.999999998
950,735868.5714285711
951,4642271.428571429
952,3405509.5142857144
954,2272514.285714286
955,1770491.4285714284
957,521828.57142857154
958,3072200.0
959,257577.14285714302
960,487528.57142857125
961,1606042.7714285706
962,2491342.8571428577
963,2624591.428571429
964,1788814.2857142836
965,2640914.2857142845
966,2191414.2857142864
967,848685.7142857148
968,1333028.571428572
969,13969279.999999996
970,3677619.999999998
972,3478200.0
973,3459205.714285714
974,1814885.7142857146
975,9652444.0
976,2263842.857142858
977,2036677.1428571453
978,760962.8571428572
979,1457597.1428571423
980,1623828.5714285716
981,1344014.2857142847
982,241085.71428571426
983,1622846.1428571434
984,1558599.9999999998
985,1257200.000000001
986,717057.1428571431
987,750288.5714285716
988,591714.2857142853
989,533342.857142857
990,944000.0000000005
991,4588000.000000001
992,15066428.571428576
993,360971.42857142846
994,2168700.0000000005
995,7198505.714285712
996,1759174.2857142857
997,8603242.857142862
998,4820194.285714285
999,7922318.57142857
1000,779371.4285714272
1002,2839188.571428571
1004,2786525.714285716
1005,2680799.9999999986
1006,2254085.7142857146
1007,2043799.9999999998
1009,7316230.0
1011,1771671.4285714289
1012,2621314.2857142854
1013,1390171.4285714282
1014,5525448.0
1015,5206771.428571422
1016,438823.71428571444
1019,2039413.1428571441
1020,1389628.5714285714
1021,3144657.1428571437
1022,1193257.1428571423
1023,2243180.000000001
1024,1512428.5714285718
1025,772214.2857142857
1026,3406942.857142859
1027,433750.5714285714
1028,2392242.857142859
1029,1642705.7142857146
1030,524997.1428571427
1031,1870467.571428571
1032,655085.7142857139
1033,2023029.9999999995
1034,535430.0000000001
1035,2690571.4285714272
1037,1127228.5714285704
1038,20783577.14285715
1039,3220814.285714286
1040,84882.85714285712
1041,306771.42857142864
1042,4675857.142857142
1043,1116634.285714286
1044,5025271.428571427
1045,2831485.7142857146
1046,4885750.0
1048,4646488.571428565
1049,700823.6000000001
1050,5395085.714285717
1051,2726971.428571427
1052,2116571.4285714286
1053,1098085.7142857146
1054,1418279.9999999977
1056,2939191.4285714272
1057,1938071.428571429
1058,4476434.857142858
1059,264914.28571428574
1060,1740185.7142857146
1062,2572302.8571428554
1063,929571.4285714283
1064,3055288.571428569
1065,2076365.714285716
1066,973142.8571428573
1067,7917673.885714283
1068,2944814.2857142873
1069,1744845.714285715
1070,2256642.5714285723
1071,2062285.7142857146
1072,8981408.571428582
1073,1494029.0000000005
1074,5756985.714285719
1075,5269299.999999996
1076,2159914.2857142854
1079,4548888.571428569
1080,925857.1428571432
1081,794699.9999999998
1082,1836598.285714285
1083,671371.4285714286
1084,928857.1428571416
1086,831654.2857142859
1087,5444751.428571426
1088,1012377.3714285716
1089,7586780.000000003
1091,441160.0000000001
1092,2676085.7142857146
1093,532845.7142857143
1094,12657605.714285716
1095,4995672.685714286
1096,1621800.0000000007
1098,1267457.1428571432
1099,1401542.8571428577
1100,1676828.5714285704
1101,954228.5714285717
1102,2059028.571428571
1103,519637.14285714267
1104,16968942.85714286
1105,3973700.000000002
1106,909817.1428571425
1107,1083457.142857142
1108,4973985.714285713
1109,4993200.000000002
1110,5348063.999999998
1111,2022457.1428571427
1112,2959357.1428571437
1113,1370796.8571428563
1114,2256214.2857142836
1115,315485.71428571444
1117,7516212.000000002
1118,3319000.0000000005
1119,2108000.0
1120,2351485.714285714
1121,16590983.428571424
1122,2249814.2857142864
1123,780594.285714285
1124,3858880.0
1126,1872942.8571428568
1127,5758414.285714285
1128,481485.7142857139
1129,5630000.0
1130,10928400.000000004
1131,5552639.885714285
1132,971257.1428571423
1134,1995337.1428571413
1136,9032766.28571428
1137,4745398.571428571
1138,1889862.571428571
1139,584685.7142857146
1140,521542.85714285704
1141,2510800.000000003
1142,22463171.42857141
1143,3047528.57142857
1144,2382571.4285714263
1145,1718887.7714285706
1147,11695057.14285715
1148,3056252.571428571
1149,3026571.428571429
1150,642600.0
1151,860311.4285714272
1152,541965.7142857141
1153,1756457.1428571434
1154,3797291.428571426
1155,8930071.428571425
1158,1725954.2857142873
1159,3951979.999999998
1160,11659485.714285713
1161,13133397.257142853
1162,3956374.2857142836
1163,2268857.142857143
1164,6833197.171428567
1166,1800828.5714285711
1167,1839142.8571428563
1169,1132045.714285715
1170,6755128.571428571
1171,7767425.714285709
1172,3132894.8571428573
1173,2096485.714285715
1174,1121245.714285714
1175,12692486.57142857
1176,941114.2857142853
1177,2967728.5714285714
1178,1567285.7142857143
1179,1151385.714285714
1180,2083707.142857144
1181,3465971.428571429
1182,7853171.428571429
1183,2231728.571428571
1184,2341685.7142857164
1185,4713114.285714284
1186,4184999.999999999
1187,1045257.1428571427
1188,3710160.000000003
1189,303114.2857142858
1190,1920771.428571429
1191,786857.1428571431
1192,2356085.714285714
1193,845074.2857142859
1194,1681004.2857142861
1195,1963628.5714285714
1196,1077599.9999999993
1197,3148485.7142857136
1198,3877155.7142857155
1199,1321828.5714285718
1201,4564914.285714285
1202,4025551.428571428
1203,1509528.5714285718
1204,1048498.857142857
1205,1837171.4285714284
1206,948171.4285714285
1207,1680742.8571428591
1209,1095334.285714286
1210,755942.8571428577
1211,1873171.4285714296
1212,1733628.5142857141
1213,7631933.714285719
1214,1084445.7142857157
1215,2746514.2857142827
1216,1232642.8571428577
1217,4121199.9999999986
1218,2395154.2857142864
1219,6042100.0
1220,16842676.85714286
1221,1092114.285714286
1222,8006551.428571427
1223,2852257.1428571446
1224,4788600.000000003
1225,1294885.7142857134
1226,4202845.714285712
1227,968828.5714285718
1228,13150714.285714276
1229,1295485.714285714
1230,1623628.5714285723
1231,7678659.371428571
1232,966485.7142857136
1233,796154.2857142849
1235,566437.142857143
1236,12722300.000000002
1237,4302371.42857143
1238,3670091.4285714296
1239,9366571.42857143
1240,412300.0
1242,4001600.1999999983
1243,4176022.857142856
1244,1283228.5714285723
1245,1278494.2857142843
1246,1555999.9999999998
1247,443300.0000000001
1248,609974.2857142851
1249,1459831.4285714286
1250,263434.2857142856
1251,5752802.857142859
1252,1935928.571428572
1253,2561162.8571428563
1254,3778485.714285712
1255,966742.8571428577
1256,2005895.7142857108
1257,681028.5714285712
1258,3871028.5714285728
1260,2936491.428571429
1261,2668971.428571428
1262,5579051.428571431
1263,2725014.285714286
1264,2311100.0
1265,845725.7142857149
1266,6443885.714285716
1267,793223.0000000007
1268,1666428.5714285707
1269,23506714.285714287
1270,1987799.9999999995
1272,6459029.542857144
1273,1257844.2857142864
1274,7629199.999999994
1276,1738271.4285714272
1277,2943441.4285714277
1278,2816571.4285714296
1279,1288714.285714286
1280,1132857.1428571423
1281,10166862.857142854
1283,2017217.142857144
1284,4687000.000000001
1285,871985.7142857143
1286,2770542.8571428573
1287,83862.85714285726
1288,5242685.714285713
1289,1821199.9999999995
1290,2162942.857142857
1291,2793697.1428571446
1293,1380285.7142857143
1294,2142885.714285711
1295,1356248.8571428568
1296,2461257.1428571446
1298,5832088.571428572
1299,8626117.142857142
1300,2212714.2857142864
1301,4211797.142857142
1302,5602514.285714287
1303,1737414.285714285
1304,3312399.9999999977
1305,1058042.8571428563
1306,1722005.714285715
1307,1279065.714285715
1309,1409971.428571429
1310,2620057.142857142
1311,1365885.7142857143
1312,1622594.2857142857
1314,306837.14285714296
1316,2545496.6285714274
1318,4472535.714285715
1319,1199018.285714286
1322,2022514.2857142854
1323,468771.42857142864
1324,593179.1428571425
1325,1708685.7142857139
1327,603285.714285714
1328,3709548.571428572
1329,490628.5714285711
1330,937742.8571428576
1331,506531.4285714286
1332,5076317.14285714
1333,6429088.571428572
1334,434277.14285714284
1335,17533314.285714295
1336,3755914.285714285
1337,2465971.428571429
1338,3990751.999999999
1339,1036342.8571428566
1340,6219085.714285715
1341,6504830.885714285
1342,613600.0000000001
1343,2356537.142857142
1344,3802977.142857142
1345,835509.1428571427
1346,2672257.142857142
1347,4881009.142857142
1348,36470828.57142858
1349,2719300.0000000014
1350,701685.7142857144
1351,2119799.999999999
1352,1465839.9999999998
1354,3387877.142857142
1355,655588.5714285714
1356,2353771.4285714272
1357,4501600.0
1358,1083645.714285714
1359,598237.1428571427
1360,5818628.571428573
1361,1403585.7142857148
1362,774251.4285714286
1363,380771.4285714284
1364,21514.285714285616
1365,3268163.714285716
1366,4083453.7142857155
1367,2745347.7142857155
1368,912742.8571428568
1369,2262597.1428571427
1370,4088385.7142857155
1371,4459985.714285714
1372,3573620.000000002
1373,201799.99999999994
1374,1214672.5714285714
1375,832322.8571428572
1376,4414845.714285716
1377,2283285.714285714
1378,5593428.571428573
1379,1443382.5714285716
1380,1128400.0
1381,1398171.42857143
1382,2196857.1428571423
1383,5748614.285714288
1384,606674.2857142853
1385,476345.71428571484
1387,983321.4285714295
1388,37183115.31428571
1389,1873342.8571428568
1390,2960229.1428571446
1391,3039035.142857142
1393,945051.4285714285
1394,4369814.285714282
1395,4655400.0
1397,1635357.1428571432
1398,1968339.428571427
1399,1257485.7142857146
1400,1213257.1428571434
1401,15427657.142857146
1402,3133714.2857142864
1404,7337237.142857145
1405,989099.9999999997
1406,3508371.4285714277
1407,743799.9999999998
1408,29638500.0
1409,1764682.8571428575
1410,272142.8571428557
1411,3780698.8571428563
1412,2901307.428571428
1413,1670257.1428571432
1414,2438142.8571428577
1415,1158757.1428571437
1416,186268.57142857116
1417,1614271.4285714289
1418,917600.0
1419,2974485.714285714
1421,299428.57142857136
1422,2119199.999999999
1423,331131.42857142846
1424,1503785.714285715
1425,2538028.571428571
1426,3692714.285714286
1427,4371800.000000004
